16/09/20 11:02:36pm	::1	PostmanRuntime/7.26.5	Fetched program ID: 2
06/10/20 02:22:22pm	::1	Safari/537.36	Fetched all programs
06/10/20 02:22:40pm	::1	Safari/537.36	Fetched all programs
06/10/20 02:22:58pm	::1	Safari/537.36	Fetched all programs
06/10/20 02:23:44pm	::1	Safari/537.36	Fetched all programs
06/10/20 07:20:24pm	::1	PostmanRuntime/7.26.5	Fetched all programs
06/10/20 07:20:31pm	::1	Safari/537.36	Fetched all programs
06/10/20 07:25:10pm	::1	PostmanRuntime/7.26.5	find classes by : "Mon"
06/10/20 07:26:29pm	::1	PostmanRuntime/7.26.5	find classes by : "Mon"
06/10/20 07:37:10pm	::1	PostmanRuntime/7.26.5	find classes by : "Mon"
06/10/20 07:40:39pm	::1	PostmanRuntime/7.26.5	find classes by : Mon
06/10/20 07:41:04pm	::1	PostmanRuntime/7.26.5	find classes by : Mon
06/10/20 07:43:19pm	::1	PostmanRuntime/7.26.5	find classes by : Mon
06/10/20 07:44:17pm	::1	Safari/537.36	Fetched all programs
06/10/20 07:50:22pm	::1	PostmanRuntime/7.26.5	find classes by : Mon
06/10/20 07:53:22pm	::1	Safari/537.36	Fetched all programs
06/10/20 07:53:58pm	::1	Safari/537.36	Fetched all programs
06/10/20 07:55:16pm	::1	Safari/537.36	Fetched all programs
06/10/20 07:58:12pm	::1	Safari/537.36	Fetched all programs
06/10/20 08:01:32pm	::1	Safari/537.36	Fetched all programs
06/10/20 08:01:37pm	::1	Safari/537.36	find classes by : Mon
06/10/20 08:02:25pm	::1	Safari/537.36	Fetched all programs
06/10/20 08:03:49pm	::1	Safari/537.36	find classes by : Mon
06/10/20 08:07:20pm	::1	Safari/537.36	Fetched all programs
06/10/20 08:07:32pm	::1	Safari/537.36	find classes by : Mon
06/10/20 08:08:38pm	::1	Safari/537.36	Fetched all programs
06/10/20 08:08:48pm	::1	Safari/537.36	find classes by : Mon
06/10/20 08:09:18pm	::1	Safari/537.36	Fetched all programs
06/10/20 08:09:28pm	::1	Safari/537.36	find classes by : Mon
06/10/20 08:15:24pm	::1	Safari/537.36	Fetched all programs
06/10/20 08:17:39pm	::1	Safari/537.36	Fetched all programs
06/10/20 08:17:49pm	::1	Safari/537.36	find classes by : Tue
06/10/20 08:20:36pm	::1	Safari/537.36	Fetched all programs
06/10/20 08:20:44pm	::1	Safari/537.36	find classes by : Mon
06/10/20 08:21:18pm	::1	Safari/537.36	Fetched all programs
06/10/20 08:21:31pm	::1	Safari/537.36	Fetched all programs
06/10/20 08:25:42pm	::1	Safari/537.36	Fetched all programs
06/10/20 08:49:53pm	::1	Safari/537.36	Fetched all programs
06/10/20 08:50:26pm	::1	Safari/537.36	find classes by : Mon
06/10/20 08:51:23pm	::1	Safari/537.36	Fetched all programs
06/10/20 08:51:27pm	::1	Safari/537.36	find classes by : Mon
06/10/20 08:52:58pm	::1	Safari/537.36	Fetched all programs
06/10/20 08:53:08pm	::1	Safari/537.36	find classes by : Mon
06/10/20 08:55:42pm	::1	Safari/537.36	Fetched all programs
06/10/20 08:55:49pm	::1	Safari/537.36	find classes by : Mon
06/10/20 08:56:25pm	::1	Safari/537.36	find classes by : Wed
06/10/20 08:56:27pm	::1	Safari/537.36	find classes by : Tue
06/10/20 08:56:30pm	::1	Safari/537.36	find classes by : Sat
06/10/20 08:56:33pm	::1	Safari/537.36	find classes by : Thu
06/10/20 08:57:25pm	::1	Safari/537.36	Fetched all programs
06/10/20 08:57:30pm	::1	Safari/537.36	find classes by : Mon
06/10/20 08:57:38pm	::1	Safari/537.36	find classes by : Tue
06/10/20 08:57:41pm	::1	Safari/537.36	find classes by : Thu
06/10/20 08:57:43pm	::1	Safari/537.36	find classes by : Sat
06/10/20 08:57:46pm	::1	Safari/537.36	find classes by : Thu
06/10/20 08:57:53pm	::1	Safari/537.36	find classes by : Tue
06/10/20 09:03:33pm	::1	Safari/537.36	find classes by : Tue
06/10/20 09:04:06pm	::1	Safari/537.36	find classes by : Thu
06/10/20 09:09:14pm	::1	PostmanRuntime/7.26.5	find classes by : Mon
06/10/20 09:14:02pm	::1	PostmanRuntime/7.26.5	find classes by : Mon
06/10/20 09:16:45pm	::1	PostmanRuntime/7.26.5	find classes by : Mond
06/10/20 09:16:52pm	::1	PostmanRuntime/7.26.5	find classes by : asdf
06/10/20 09:18:31pm	::1	PostmanRuntime/7.26.5	find classes by : Mon
06/10/20 09:19:33pm	::1	PostmanRuntime/7.26.5	find classes by : Mon
06/10/20 09:19:56pm	::1	Safari/537.36	Fetched all programs
06/10/20 09:20:01pm	::1	Safari/537.36	find classes by : Tue
06/10/20 09:20:03pm	::1	Safari/537.36	find classes by : Mon
06/10/20 09:20:05pm	::1	Safari/537.36	find classes by : Thu
06/10/20 09:20:08pm	::1	PostmanRuntime/7.26.5	find classes by : Mon
06/10/20 09:20:23pm	::1	PostmanRuntime/7.26.5	find classes by : Mon
06/10/20 09:20:39pm	::1	Safari/537.36	Fetched all programs
06/10/20 09:20:43pm	::1	Safari/537.36	find classes by : Mon
06/10/20 09:20:55pm	::1	PostmanRuntime/7.26.5	find classes by : Mon
06/10/20 09:21:21pm	::1	Safari/537.36	Fetched all programs
06/10/20 09:21:26pm	::1	Safari/537.36	find classes by : Mon
06/10/20 09:22:03pm	::1	Safari/537.36	Fetched all programs
06/10/20 09:22:08pm	::1	Safari/537.36	find classes by : Tue
06/10/20 09:22:10pm	::1	Safari/537.36	find classes by : Mon
06/10/20 09:23:03pm	::1	Safari/537.36	Fetched all programs
06/10/20 09:23:14pm	::1	Safari/537.36	find classes by : Wed
06/10/20 09:24:14pm	::1	Safari/537.36	Fetched all programs
06/10/20 09:24:19pm	::1	Safari/537.36	find classes by : Mon
06/10/20 09:24:58pm	::1	Safari/537.36	Fetched all programs
06/10/20 09:25:03pm	::1	Safari/537.36	find classes by : Mon
06/10/20 09:25:06pm	::1	Safari/537.36	find classes by : Tue
06/10/20 09:25:08pm	::1	Safari/537.36	find classes by : Thu
06/10/20 09:25:11pm	::1	Safari/537.36	find classes by : Sat
10/10/20 09:10:50pm	::1	Safari/537.36	Fetched all programs
10/10/20 09:11:07pm	::1	Safari/537.36	joe logged in
10/10/20 09:11:31pm	::1	Safari/537.36	Fetched all programs
10/10/20 09:11:40pm	::1	Safari/537.36	joe logged in
10/10/20 09:12:21pm	::1	Safari/537.36	Fetched all programs
10/10/20 09:12:29pm	::1	Safari/537.36	joe logged in
10/10/20 09:14:32pm	::1	Safari/537.36	Fetched all programs
10/10/20 09:18:53pm	::1	Safari/537.36	Fetched all programs
10/10/20 09:19:02pm	::1	Safari/537.36	joe logged in
10/10/20 09:19:28pm	::1	Safari/537.36	Fetched all programs
10/10/20 09:19:39pm	::1	Safari/537.36	joe logged in
10/10/20 09:21:50pm	::1	Safari/537.36	Fetched all programs
10/10/20 09:22:00pm	::1	Safari/537.36	joe logged in
10/10/20 09:29:02pm	::1	Safari/537.36	Fetched all programs
10/10/20 09:30:28pm	::1	Safari/537.36	Fetched all programs
10/10/20 09:31:39pm	::1	Safari/537.36	Fetched all programs
10/10/20 09:31:50pm	::1	Safari/537.36	joe logged in
10/10/20 09:34:38pm	::1	Safari/537.36	Fetched all programs
10/10/20 09:34:50pm	::1	Safari/537.36	joe logged in
10/10/20 09:37:43pm	::1	Safari/537.36	Fetched all programs
10/10/20 09:37:51pm	::1	Safari/537.36	Fetched all programs
10/10/20 09:39:02pm	::1	Safari/537.36	Fetched all programs
10/10/20 09:39:21pm	::1	Safari/537.36	joe logged in
10/10/20 09:39:53pm	::1	Safari/537.36	joe logged in
10/10/20 09:42:18pm	::1	Safari/537.36	joe logged in
10/10/20 09:43:40pm	::1	Safari/537.36	Fetched all programs
10/10/20 09:44:10pm	::1	Safari/537.36	Fetched all programs
10/10/20 09:48:03pm	::1	PostmanRuntime/7.26.5	Fetched all programs
10/10/20 09:52:03pm	::1	Safari/537.36	joe logged in
10/10/20 09:54:06pm	::1	Safari/537.36	erwer@fsdapio.com signed up
10/10/20 09:54:36pm	::1	Safari/537.36	joe logged in
10/10/20 09:55:14pm	::1	Safari/537.36	joe logged in
10/10/20 09:56:32pm	::1	Safari/537.36	Fetched all programs
12/10/20 08:21:59pm	::1	PostmanRuntime/7.26.5	find classes by : 1
12/10/20 08:25:16pm	::1	Safari/537.36	Fetched all programs
12/10/20 08:25:29pm	::1	Safari/537.36	find classes by : 1
12/10/20 08:25:32pm	::1	Safari/537.36	find classes by : 2
12/10/20 08:25:37pm	::1	Safari/537.36	find classes by : 3
12/10/20 08:26:53pm	::1	Safari/537.36	Fetched all programs
12/10/20 08:26:58pm	::1	Safari/537.36	find classes by : 1
12/10/20 08:27:13pm	::1	Safari/537.36	Fetched all programs
12/10/20 08:27:18pm	::1	Safari/537.36	find classes by : 1
12/10/20 08:27:29pm	::1	Safari/537.36	find classes by : 2
12/10/20 08:27:45pm	::1	Safari/537.36	Fetched all programs
12/10/20 08:27:50pm	::1	Safari/537.36	find classes by : 1
12/10/20 08:29:28pm	::1	Safari/537.36	find classes by : 3
12/10/20 08:29:41pm	::1	Safari/537.36	find classes by : Tue
12/10/20 08:31:31pm	::1	Safari/537.36	Fetched all programs
12/10/20 08:35:48pm	::1	Safari/537.36	Fetched all programs
12/10/20 08:44:08pm	::1	Safari/537.36	Fetched all programs
12/10/20 08:44:33pm	::1	Safari/537.36	find classes by : 1
12/10/20 08:44:38pm	::1	Safari/537.36	find classes by : Tue
12/10/20 08:44:41pm	::1	Safari/537.36	find classes by : Fri
12/10/20 08:44:51pm	::1	Safari/537.36	find classes by : 3
12/10/20 08:46:07pm	::1	Safari/537.36	Fetched all programs
12/10/20 08:46:28pm	::1	Safari/537.36	find classes by : 1
12/10/20 08:51:06pm	::1	Safari/537.36	Fetched all programs
12/10/20 08:51:11pm	::1	Safari/537.36	find classes by : Mon
12/10/20 08:51:48pm	::1	Safari/537.36	find classes by : 1
12/10/20 08:54:10pm	::1	Safari/537.36	Fetched all programs
12/10/20 08:54:16pm	::1	Safari/537.36	find classes by : 1
12/10/20 08:54:56pm	::1	Safari/537.36	Fetched all programs
12/10/20 08:55:06pm	::1	Safari/537.36	find classes by : Tue
12/10/20 08:56:27pm	::1	Safari/537.36	find classes by : 1
12/10/20 08:59:20pm	::1	Safari/537.36	find classes by : 3
12/10/20 08:59:22pm	::1	Safari/537.36	find classes by : 5
12/10/20 08:59:27pm	::1	Safari/537.36	Fetched all programs
12/10/20 08:59:39pm	::1	Safari/537.36	find classes by : 2
12/10/20 08:59:46pm	::1	Safari/537.36	find classes by : 1
12/10/20 08:59:50pm	::1	Safari/537.36	find classes by : 5
12/10/20 08:59:54pm	::1	Safari/537.36	find classes by : 3
12/10/20 09:00:16pm	::1	Safari/537.36	find classes by : Mon
12/10/20 09:01:47pm	::1	Safari/537.36	find classes by : 1
12/10/20 09:01:49pm	::1	Safari/537.36	find classes by : Mon
12/10/20 09:01:52pm	::1	Safari/537.36	find classes by : 2
12/10/20 09:05:01pm	::1	Safari/537.36	Fetched all programs
12/10/20 09:05:07pm	::1	Safari/537.36	find classes by : 2
12/10/20 09:15:24pm	::1	PostmanRuntime/7.26.5	find classes by : 1
12/10/20 09:15:29pm	::1	PostmanRuntime/7.26.5	find classes by : 5
12/10/20 09:16:38pm	::1	PostmanRuntime/7.26.5	find classes by : 5
12/10/20 09:24:29pm	::1	Safari/537.36	Fetched all programs
12/10/20 09:24:34pm	::1	Safari/537.36	find classes by : 1
12/10/20 09:25:48pm	::1	PostmanRuntime/7.26.5	find classes by : 5
12/10/20 09:28:24pm	::1	Safari/537.36	Fetched all programs
12/10/20 09:28:30pm	::1	Safari/537.36	find classes by : 3
12/10/20 09:28:34pm	::1	Safari/537.36	find classes by : 7
12/10/20 09:28:51pm	::1	Safari/537.36	Fetched all programs
12/10/20 09:29:01pm	::1	Safari/537.36	find classes by : 2
12/10/20 09:29:35pm	::1	Safari/537.36	find classes by : 5
12/10/20 09:29:45pm	::1	Safari/537.36	Fetched all programs
12/10/20 09:29:56pm	::1	Safari/537.36	find classes by : 1
12/10/20 09:30:00pm	::1	Safari/537.36	find classes by : 1
12/10/20 09:30:37pm	::1	Safari/537.36	Fetched all programs
12/10/20 09:30:56pm	::1	Safari/537.36	Fetched all programs
12/10/20 09:31:02pm	::1	Safari/537.36	find classes by : 3
12/10/20 09:31:04pm	::1	Safari/537.36	find classes by : 7
12/10/20 09:31:14pm	::1	Safari/537.36	Fetched all programs
12/10/20 09:31:27pm	::1	Safari/537.36	find classes by : Tue
12/10/20 09:31:31pm	::1	Safari/537.36	find classes by : 2
12/10/20 09:34:54pm	::1	Safari/537.36	Fetched all programs
12/10/20 09:35:39pm	::1	Safari/537.36	find classes by : 3
12/10/20 09:35:50pm	::1	Safari/537.36	find classes by : Tue
12/10/20 09:35:54pm	::1	Safari/537.36	find classes by : 1
12/10/20 09:35:58pm	::1	Safari/537.36	find classes by : 3
12/10/20 09:36:08pm	::1	Safari/537.36	find classes by : 8
12/10/20 09:39:22pm	::1	Safari/537.36	Fetched all programs
12/10/20 09:39:29pm	::1	Safari/537.36	find classes by : Wed
12/10/20 09:40:44pm	::1	Safari/537.36	find classes by : 8
12/10/20 09:41:58pm	::1	Safari/537.36	find classes by : 8
12/10/20 09:43:03pm	::1	Safari/537.36	Fetched all programs
12/10/20 09:44:06pm	::1	Safari/537.36	Fetched all programs
12/10/20 09:44:48pm	::1	Safari/537.36	Fetched all programs
12/10/20 09:45:17pm	::1	Safari/537.36	find classes by : 1
12/10/20 09:45:22pm	::1	Safari/537.36	Fetched all programs
12/10/20 09:46:22pm	::1	Safari/537.36	Fetched all programs
12/10/20 09:46:25pm	::1	PostmanRuntime/7.26.5	find classes by : 5
12/10/20 09:48:00pm	::1	Safari/537.36	Fetched all programs
12/10/20 09:48:07pm	::1	Safari/537.36	find classes by : 3
12/10/20 09:48:09pm	::1	Safari/537.36	find classes by : 9
12/10/20 09:52:28pm	::1	Safari/537.36	Fetched all programs
12/10/20 10:08:21pm	::1	Safari/537.36	Fetched all programs
12/10/20 10:08:29pm	::1	Safari/537.36	find classes by : 3
12/10/20 10:08:31pm	::1	Safari/537.36	find classes by : 7
12/10/20 10:08:50pm	::1	PostmanRuntime/7.26.5	find classes by : 7
12/10/20 10:46:08pm	::1	Safari/537.36	Fetched all programs
12/10/20 10:46:15pm	::1	Safari/537.36	find classes by : Fri
12/10/20 10:46:19pm	::1	Safari/537.36	find classes by : 1
12/10/20 10:46:53pm	::1	Safari/537.36	find classes by : 2
12/10/20 10:47:43pm	::1	Safari/537.36	Fetched all programs
12/10/20 10:49:59pm	::1	Safari/537.36	Fetched all programs
12/10/20 10:51:50pm	::1	Safari/537.36	Fetched all programs
12/10/20 10:52:13pm	::1	Safari/537.36	admin logged in
12/10/20 10:52:42pm	::1	Safari/537.36	Fetched all programs
12/10/20 10:53:47pm	::1	Safari/537.36	Fetched all programs
12/10/20 10:53:54pm	::1	Safari/537.36	Fetched all programs
13/10/20 09:01:39am	::1	Safari/537.36	Fetched all programs
13/10/20 09:15:58am	::1	Safari/537.36	find classes by : Mon
13/10/20 09:16:01am	::1	Safari/537.36	find classes by : 4
13/10/20 09:25:20am	::1	Safari/537.36	Fetched all programs
13/10/20 09:25:38am	::1	Safari/537.36	find classes by : 1
13/10/20 09:25:40am	::1	Safari/537.36	find classes by : 2
13/10/20 09:27:13am	::1	Safari/537.36	Fetched all programs
13/10/20 09:27:21am	::1	Safari/537.36	find classes by : Mon
13/10/20 09:27:24am	::1	Safari/537.36	find classes by : 7
13/10/20 10:04:10am	::1	Safari/537.36	Fetched all programs
13/10/20 10:10:56am	::1	Safari/537.36	Fetched all programs
13/10/20 10:11:22am	::1	Safari/537.36	Fetched all programs
13/10/20 10:11:36am	::1	Safari/537.36	admin logged in
13/10/20 10:29:41am	::1	Safari/537.36	admin logged in
13/10/20 10:40:05am	::1	Safari/537.36	Fetched all programs
13/10/20 10:40:37am	::1	Safari/537.36	admin logged in
13/10/20 10:41:59am	::1	Safari/537.36	admin logged in
13/10/20 10:42:26am	::1	Safari/537.36	Fetched all programs
13/10/20 10:43:43am	::1	Safari/537.36	Fetched all programs
13/10/20 10:43:57am	::1	Safari/537.36	admin logged in
13/10/20 10:55:04am	::1	Safari/537.36	Fetched all programs
13/10/20 10:55:31am	::1	Safari/537.36	admin logged in
13/10/20 10:56:41am	::1	Safari/537.36	admin logged in
13/10/20 10:56:52am	::1	Safari/537.36	Fetched all programs
13/10/20 10:57:16am	::1	Safari/537.36	admin logged in
13/10/20 10:58:58am	::1	Safari/537.36	admin logged in
13/10/20 11:00:59am	::1	Safari/537.36	admin logged in
13/10/20 11:02:11am	::1	Safari/537.36	Fetched all programs
13/10/20 11:02:27am	::1	Safari/537.36	Fetched all programs
13/10/20 11:02:43am	::1	Safari/537.36	Norm logged in
13/10/20 11:04:00am	::1	Safari/537.36	Fetched all programs
13/10/20 11:04:36am	::1	Safari/537.36	Norm logged in
13/10/20 11:07:31am	::1	Safari/537.36	Norm logged in
13/10/20 11:07:44am	::1	Safari/537.36	Fetched all programs
13/10/20 11:07:56am	::1	Safari/537.36	admin logged in
13/10/20 11:08:51am	::1	Safari/537.36	Fetched all programs
13/10/20 11:08:58am	::1	Safari/537.36	Fetched all programs
13/10/20 11:09:08am	::1	Safari/537.36	admin logged in
13/10/20 11:10:17am	::1	Safari/537.36	Fetched all programs
13/10/20 11:10:23am	::1	Safari/537.36	Fetched all programs
13/10/20 11:10:37am	::1	Safari/537.36	admin logged in
13/10/20 11:13:25am	::1	Safari/537.36	admin logged in
13/10/20 11:13:40am	::1	Safari/537.36	Fetched all programs
13/10/20 11:14:46am	::1	Safari/537.36	admin logged in
13/10/20 11:17:44am	::1	Safari/537.36	Fetched all programs
13/10/20 11:18:00am	::1	Safari/537.36	admin logged in
13/10/20 11:20:42am	::1	Safari/537.36	admin logged in
13/10/20 11:20:59am	::1	Safari/537.36	admin logged in
13/10/20 11:21:55am	::1	Safari/537.36	Fetched all programs
13/10/20 11:22:14am	::1	Safari/537.36	Norm logged in
13/10/20 12:42:42pm	::1	Safari/537.36	Fetched all programs
13/10/20 12:42:53pm	::1	Chrome-Lighthouse	Fetched all programs
13/10/20 12:43:36pm	::1	Safari/537.36	Fetched all programs
13/10/20 12:45:41pm	::1	Safari/537.36	admin logged in
13/10/20 01:18:16pm	::1	Safari/537.36	Fetched all programs
13/10/20 01:18:24pm	::1	Safari/537.36	find classes by : 1
13/10/20 01:18:32pm	::1	Safari/537.36	find classes by : 1
13/10/20 01:18:35pm	::1	Safari/537.36	find classes by : 1
13/10/20 01:18:44pm	::1	Safari/537.36	find classes by : 1
13/10/20 01:18:46pm	::1	Safari/537.36	find classes by : 1
